date,T2M,PRECTOTCORR,RH2M,WS2M,location
2021-11-29,22.2,2.98,80.04,1.27,Kampala_Uganda
2021-11-30,21.33,6.81,83.24,1.17,Kampala_Uganda
2021-12-01,21.89,1.19,78.88,0.95,Kampala_Uganda
2021-12-02,22.31,0.11,75.27,1.36,Kampala_Uganda
2021-12-03,21.65,1.37,81.16,1.56,Kampala_Uganda
2021-12-04,22.38,1.0,79.67,1.32,Kampala_Uganda
2021-12-05,21.67,2.17,82.16,1.29,Kampala_Uganda
2021-12-06,21.92,0.54,77.4,1.31,Kampala_Uganda
2021-12-07,22.63,3.94,76.46,1.14,Kampala_Uganda
2021-12-08,22.61,3.18,75.97,1.06,Kampala_Uganda
2021-12-09,22.49,3.62,76.35,1.57,Kampala_Uganda
2021-12-10,21.93,14.87,80.65,1.32,Kampala_Uganda
2021-12-11,22.95,1.02,71.66,1.25,Kampala_Uganda
2021-12-12,21.68,0.0,68.16,1.73,Kampala_Uganda
2021-12-13,22.62,0.12,72.1,1.56,Kampala_Uganda
2021-12-14,22.81,2.13,76.43,1.18,Kampala_Uganda
2021-12-15,22.06,5.16,81.22,1.18,Kampala_Uganda
2021-12-16,23.28,0.99,73.36,1.54,Kampala_Uganda
2021-12-17,23.41,6.08,69.73,1.29,Kampala_Uganda
2021-12-18,22.89,1.01,72.9,1.43,Kampala_Uganda
2021-12-19,22.58,5.66,78.06,1.03,Kampala_Uganda
2021-12-20,23.37,2.48,75.51,1.25,Kampala_Uganda
2021-12-21,24.47,2.52,70.32,1.68,Kampala_Uganda
2021-12-22,24.03,1.24,69.98,1.61,Kampala_Uganda
2021-12-23,24.04,2.22,72.08,1.34,Kampala_Uganda
2021-12-24,23.62,1.65,73.7,0.53,Kampala_Uganda
2021-12-25,23.05,3.1,76.85,1.17,Kampala_Uganda
2021-12-26,23.34,3.8,75.87,1.72,Kampala_Uganda
2021-12-27,22.63,0.86,76.95,1.63,Kampala_Uganda
2021-12-28,23.22,5.95,74.75,1.16,Kampala_Uganda
2021-12-29,21.95,9.9,81.44,0.95,Kampala_Uganda
2021-12-30,23.58,1.92,71.13,0.95,Kampala_Uganda
2021-12-31,22.5,1.63,75.9,0.96,Kampala_Uganda
2022-01-01,22.51,0.12,71.39,1.24,Kampala_Uganda
2022-01-02,22.17,0.14,74.85,1.26,Kampala_Uganda
2022-01-03,23.04,0.19,70.7,1.26,Kampala_Uganda
2022-01-04,23.84,0.1,66.68,1.34,Kampala_Uganda
2022-01-05,23.69,0.02,62.98,1.31,Kampala_Uganda
2022-01-06,24.2,0.08,63.11,1.31,Kampala_Uganda
2022-01-07,24.51,0.01,64.02,1.43,Kampala_Uganda
2022-01-08,24.83,0.03,66.95,1.1,Kampala_Uganda
2022-01-09,25.32,0.0,60.96,1.43,Kampala_Uganda
2022-01-10,24.96,0.0,60.74,1.55,Kampala_Uganda
2022-01-11,24.75,0.01,60.52,1.3,Kampala_Uganda
2022-01-12,24.94,0.0,53.18,1.84,Kampala_Uganda
2022-01-13,23.85,0.0,51.03,2.05,Kampala_Uganda
2022-01-14,24.18,0.19,56.47,1.68,Kampala_Uganda
2022-01-15,23.08,8.55,72.09,1.01,Kampala_Uganda
2022-01-16,21.1,3.72,85.75,0.81,Kampala_Uganda
2022-01-17,21.14,1.48,79.98,1.33,Kampala_Uganda
2022-01-18,20.78,11.44,84.31,1.12,Kampala_Uganda
2022-01-19,22.42,2.33,71.73,1.09,Kampala_Uganda
2022-01-20,21.79,3.89,73.09,1.54,Kampala_Uganda
2022-01-21,22.74,1.37,67.65,2.16,Kampala_Uganda
2022-01-22,23.15,2.24,70.51,1.31,Kampala_Uganda
2022-01-23,22.1,7.7,77.87,1.69,Kampala_Uganda
2022-01-24,23.07,1.17,70.95,1.2,Kampala_Uganda
2022-01-25,23.88,0.0,62.07,1.93,Kampala_Uganda
2022-01-26,23.57,0.0,61.14,1.75,Kampala_Uganda
2022-01-27,23.94,0.01,55.07,1.67,Kampala_Uganda
2022-01-28,23.54,0.01,56.66,1.75,Kampala_Uganda
2022-01-29,25.02,0.03,58.98,1.96,Kampala_Uganda
2022-01-30,24.42,1.95,64.73,1.44,Kampala_Uganda
2022-01-31,23.08,0.18,67.67,0.83,Kampala_Uganda
2022-02-01,22.21,0.2,69.91,1.16,Kampala_Uganda
2022-02-02,23.66,0.39,69.11,1.09,Kampala_Uganda
2022-02-03,23.31,0.33,69.94,1.64,Kampala_Uganda
2022-02-04,23.63,0.59,66.81,1.34,Kampala_Uganda
2022-02-05,21.79,11.78,73.74,1.7,Kampala_Uganda
2022-02-06,22.48,6.2,63.3,1.32,Kampala_Uganda
2022-02-07,23.6,0.08,59.45,1.05,Kampala_Uganda
2022-02-08,23.05,0.47,70.2,1.95,Kampala_Uganda
2022-02-09,23.74,1.41,69.64,1.38,Kampala_Uganda
2022-02-10,23.58,0.28,68.44,1.44,Kampala_Uganda
2022-02-11,23.81,0.94,68.42,1.55,Kampala_Uganda
2022-02-12,24.1,2.43,69.3,1.24,Kampala_Uganda
2022-02-13,24.08,2.16,68.77,1.03,Kampala_Uganda
2022-02-14,24.62,1.31,65.46,1.45,Kampala_Uganda
2022-02-15,23.12,0.6,74.51,1.65,Kampala_Uganda
2022-02-16,22.89,0.59,72.25,1.19,Kampala_Uganda
2022-02-17,23.2,0.17,70.75,1.45,Kampala_Uganda
2022-02-18,22.46,0.88,75.59,1.39,Kampala_Uganda
2022-02-19,22.32,0.32,76.75,1.15,Kampala_Uganda
2022-02-20,22.84,4.67,76.21,1.07,Kampala_Uganda
2022-02-21,22.5,0.66,73.35,1.01,Kampala_Uganda
2022-02-22,24.63,1.21,57.04,1.3,Kampala_Uganda
2022-02-23,23.32,0.72,65.58,1.13,Kampala_Uganda
2022-02-24,24.31,0.57,68.44,1.22,Kampala_Uganda
2022-02-25,22.55,0.89,79.7,1.69,Kampala_Uganda
2022-02-26,22.73,1.39,74.76,1.61,Kampala_Uganda
2022-02-27,23.89,3.46,69.32,1.52,Kampala_Uganda
2022-02-28,24.33,0.3,69.44,1.98,Kampala_Uganda
2022-03-01,25.25,0.56,66.17,2.03,Kampala_Uganda
2022-03-02,24.37,95.57,70.79,1.74,Kampala_Uganda
2022-03-03,24.37,9.43,69.48,1.35,Kampala_Uganda
2022-03-04,24.81,8.66,67.73,1.51,Kampala_Uganda
2022-03-05,24.96,3.8,65.27,1.28,Kampala_Uganda
2022-03-06,25.12,1.79,63.07,1.44,Kampala_Uganda
2022-03-07,25.01,3.97,67.2,1.61,Kampala_Uganda
2022-03-08,24.56,13.69,70.4,1.6,Kampala_Uganda
2022-03-09,25.3,4.44,66.13,1.06,Kampala_Uganda
2022-03-10,25.47,0.46,65.66,1.71,Kampala_Uganda
2022-03-11,25.08,0.25,66.36,2.14,Kampala_Uganda
2022-03-12,25.29,0.28,65.33,1.77,Kampala_Uganda
2022-03-13,25.21,0.11,63.27,1.67,Kampala_Uganda
2022-03-14,25.06,2.02,66.04,1.52,Kampala_Uganda
2022-03-15,25.29,1.03,64.29,1.42,Kampala_Uganda
2022-03-16,24.77,5.65,68.12,1.32,Kampala_Uganda
2022-03-17,23.58,1.36,71.48,1.8,Kampala_Uganda
2022-03-18,23.89,0.57,69.74,1.98,Kampala_Uganda
2022-03-19,23.82,1.37,72.9,2.37,Kampala_Uganda
2022-03-20,24.25,0.89,71.37,1.91,Kampala_Uganda
2022-03-21,24.65,1.4,71.1,1.73,Kampala_Uganda
2022-03-22,23.62,9.26,75.96,1.5,Kampala_Uganda
2022-03-23,22.19,3.21,82.23,1.42,Kampala_Uganda
2022-03-24,23.37,15.54,75.82,1.36,Kampala_Uganda
2022-03-25,22.82,3.29,79.92,1.57,Kampala_Uganda
2022-03-26,23.11,3.98,76.69,1.49,Kampala_Uganda
2022-03-27,21.34,6.99,85.5,1.68,Kampala_Uganda
2022-03-28,22.32,3.06,79.6,1.17,Kampala_Uganda
2022-03-29,21.01,10.42,86.94,1.37,Kampala_Uganda
2022-03-30,21.56,15.47,82.21,1.17,Kampala_Uganda
2022-03-31,22.88,2.33,77.67,1.77,Kampala_Uganda
2022-04-01,23.21,1.83,77.42,2.14,Kampala_Uganda
2022-04-02,24.04,8.11,74.38,1.98,Kampala_Uganda
2022-04-03,23.64,0.29,66.95,2.06,Kampala_Uganda
2022-04-04,24.33,0.18,66.96,1.65,Kampala_Uganda
2022-04-05,23.3,2.2,75.97,1.88,Kampala_Uganda
2022-04-06,23.16,1.17,78.33,1.54,Kampala_Uganda
2022-04-07,23.27,1.41,75.44,1.21,Kampala_Uganda
2022-04-08,22.8,1.15,77.24,2.0,Kampala_Uganda
2022-04-09,23.25,1.14,74.6,1.75,Kampala_Uganda
2022-04-10,24.3,0.68,69.74,1.94,Kampala_Uganda
2022-04-11,24.61,0.91,67.19,1.89,Kampala_Uganda
2022-04-12,23.45,3.71,74.47,1.48,Kampala_Uganda
2022-04-13,23.2,3.37,76.88,0.94,Kampala_Uganda
2022-04-14,23.24,2.55,77.19,1.51,Kampala_Uganda
2022-04-15,21.37,3.74,88.45,2.19,Kampala_Uganda
2022-04-16,21.23,8.9,82.13,1.61,Kampala_Uganda
2022-04-17,22.22,0.45,74.99,1.32,Kampala_Uganda
2022-04-18,23.47,0.66,73.74,1.69,Kampala_Uganda
2022-04-19,22.87,11.72,81.84,1.31,Kampala_Uganda
2022-04-20,23.19,0.78,79.62,1.64,Kampala_Uganda
2022-04-21,20.82,9.44,88.83,2.15,Kampala_Uganda
2022-04-22,22.02,19.52,81.03,1.19,Kampala_Uganda
2022-04-23,22.88,9.65,78.57,0.8,Kampala_Uganda
2022-04-24,20.7,12.63,91.05,1.1,Kampala_Uganda
2022-04-25,22.43,3.97,80.16,0.94,Kampala_Uganda
2022-04-26,20.93,2.8,86.56,1.69,Kampala_Uganda
2022-04-27,21.77,1.95,81.86,1.33,Kampala_Uganda
2022-04-28,21.75,3.95,81.42,1.52,Kampala_Uganda
2022-04-29,21.97,2.3,82.11,1.25,Kampala_Uganda
2022-04-30,22.6,14.25,80.65,1.24,Kampala_Uganda
2022-05-01,20.8,19.16,87.36,1.43,Kampala_Uganda
2022-05-02,21.25,7.29,85.19,1.64,Kampala_Uganda
2022-05-03,21.76,2.4,84.77,1.8,Kampala_Uganda
2022-05-04,21.95,2.29,81.89,2.58,Kampala_Uganda
2022-05-05,21.98,1.62,81.15,2.46,Kampala_Uganda
2022-05-06,20.47,30.41,89.94,1.45,Kampala_Uganda
2022-05-07,21.66,1.8,84.59,1.94,Kampala_Uganda
2022-05-08,21.54,4.41,86.54,1.59,Kampala_Uganda
2022-05-09,21.45,5.35,85.07,1.85,Kampala_Uganda
2022-05-10,22.35,0.57,81.78,1.6,Kampala_Uganda
2022-05-11,22.72,0.31,80.7,1.7,Kampala_Uganda
2022-05-12,21.91,0.72,84.37,2.26,Kampala_Uganda
2022-05-13,22.87,0.77,79.25,1.51,Kampala_Uganda
2022-05-14,23.06,0.52,77.55,1.41,Kampala_Uganda
2022-05-15,23.09,0.94,78.2,1.15,Kampala_Uganda
2022-05-16,22.44,0.87,78.89,1.75,Kampala_Uganda
2022-05-17,22.54,1.63,78.59,2.14,Kampala_Uganda
2022-05-18,21.75,5.14,82.89,2.66,Kampala_Uganda
2022-05-19,21.87,0.61,78.84,2.24,Kampala_Uganda
2022-05-20,22.42,1.86,79.39,1.89,Kampala_Uganda
2022-05-21,22.29,1.32,80.17,1.84,Kampala_Uganda
2022-05-22,22.27,0.32,78.38,1.28,Kampala_Uganda
2022-05-23,22.19,0.74,76.25,1.65,Kampala_Uganda
2022-05-24,21.08,0.55,82.39,0.91,Kampala_Uganda
2022-05-25,20.85,3.15,82.19,1.56,Kampala_Uganda
2022-05-26,20.23,12.93,87.33,1.44,Kampala_Uganda
2022-05-27,21.63,4.84,80.35,0.99,Kampala_Uganda
2022-05-28,20.01,4.07,91.94,1.68,Kampala_Uganda
2022-05-29,19.57,7.55,90.29,1.55,Kampala_Uganda
2022-05-30,19.62,4.71,87.25,1.86,Kampala_Uganda
2022-05-31,20.87,0.19,81.11,1.74,Kampala_Uganda
2022-06-01,21.48,0.43,79.26,1.86,Kampala_Uganda
2022-06-02,21.12,2.07,82.07,1.98,Kampala_Uganda
2022-06-03,21.13,0.34,76.83,2.86,Kampala_Uganda
2022-06-04,21.26,0.06,75.02,2.73,Kampala_Uganda
2022-06-05,21.09,0.47,75.8,2.12,Kampala_Uganda
2022-06-06,21.28,0.17,74.45,2.45,Kampala_Uganda
2022-06-07,21.25,0.95,76.27,3.38,Kampala_Uganda
2022-06-08,21.08,4.47,79.05,3.14,Kampala_Uganda
2022-06-09,19.9,2.64,83.39,1.64,Kampala_Uganda
2022-06-10,20.99,0.89,77.79,1.85,Kampala_Uganda
2022-06-11,21.48,1.1,77.12,2.2,Kampala_Uganda
2022-06-12,21.09,6.59,81.22,2.18,Kampala_Uganda
2022-06-13,21.66,1.97,75.49,2.38,Kampala_Uganda
2022-06-14,22.36,0.57,71.12,1.82,Kampala_Uganda
2022-06-15,22.78,0.86,70.64,1.88,Kampala_Uganda
2022-06-16,22.43,8.07,74.78,1.86,Kampala_Uganda
2022-06-17,22.59,1.85,75.37,1.8,Kampala_Uganda
2022-06-18,22.18,1.36,74.67,2.19,Kampala_Uganda
2022-06-19,20.76,22.15,85.01,2.18,Kampala_Uganda
2022-06-20,19.66,2.14,86.27,1.9,Kampala_Uganda
2022-06-21,20.91,0.11,77.61,1.61,Kampala_Uganda
2022-06-22,21.27,0.25,74.53,1.74,Kampala_Uganda
2022-06-23,21.01,0.43,75.16,2.51,Kampala_Uganda
2022-06-24,20.42,0.82,79.61,2.48,Kampala_Uganda
2022-06-25,20.7,0.14,77.34,2.22,Kampala_Uganda
2022-06-26,20.95,0.23,72.71,2.36,Kampala_Uganda
2022-06-27,21.53,0.07,70.39,3.01,Kampala_Uganda
2022-06-28,20.88,0.6,73.58,2.83,Kampala_Uganda
2022-06-29,20.79,0.16,71.31,2.7,Kampala_Uganda
2022-06-30,21.85,0.01,69.52,2.12,Kampala_Uganda
2022-07-01,21.5,0.01,71.36,1.86,Kampala_Uganda
2022-07-02,21.19,0.03,70.57,2.46,Kampala_Uganda
2022-07-03,21.09,0.0,67.6,3.23,Kampala_Uganda
2022-07-04,20.16,0.0,70.97,2.79,Kampala_Uganda
2022-07-05,20.41,0.0,66.02,2.28,Kampala_Uganda
2022-07-06,21.24,0.0,67.47,2.33,Kampala_Uganda
2022-07-07,21.51,0.0,69.36,2.68,Kampala_Uganda
2022-07-08,20.98,0.0,68.84,2.84,Kampala_Uganda
2022-07-09,20.91,0.0,68.85,2.76,Kampala_Uganda
2022-07-10,20.71,0.15,68.36,3.09,Kampala_Uganda
2022-07-11,21.16,0.11,68.48,3.03,Kampala_Uganda
2022-07-12,21.3,1.18,70.39,2.88,Kampala_Uganda
2022-07-13,21.4,1.32,71.0,2.65,Kampala_Uganda
2022-07-14,21.57,0.03,69.6,2.22,Kampala_Uganda
2022-07-15,21.74,0.2,72.25,1.7,Kampala_Uganda
2022-07-16,22.06,1.1,71.44,2.62,Kampala_Uganda
2022-07-17,23.01,0.53,64.71,1.8,Kampala_Uganda
2022-07-18,21.55,0.82,71.18,2.75,Kampala_Uganda
2022-07-19,21.57,1.33,72.03,2.35,Kampala_Uganda
2022-07-20,21.71,0.1,66.96,2.42,Kampala_Uganda
2022-07-21,21.46,0.32,67.04,2.58,Kampala_Uganda
2022-07-22,21.89,0.01,61.75,3.23,Kampala_Uganda
2022-07-23,21.59,0.32,67.39,2.56,Kampala_Uganda
2022-07-24,22.11,0.17,65.0,2.74,Kampala_Uganda
2022-07-25,22.56,0.46,66.14,2.58,Kampala_Uganda
2022-07-26,22.17,3.02,66.88,2.66,Kampala_Uganda
2022-07-27,22.57,1.34,67.85,2.08,Kampala_Uganda
2022-07-28,23.34,0.42,64.13,1.24,Kampala_Uganda
2022-07-29,22.65,7.81,74.07,1.02,Kampala_Uganda
2022-07-30,20.41,16.24,86.68,2.19,Kampala_Uganda
2022-07-31,19.91,2.69,85.59,1.63,Kampala_Uganda
2022-08-01,21.38,11.18,75.02,0.96,Kampala_Uganda
2022-08-02,19.63,2.33,85.99,1.98,Kampala_Uganda
2022-08-03,20.86,0.98,77.22,1.63,Kampala_Uganda
2022-08-04,21.6,0.98,74.08,1.96,Kampala_Uganda
2022-08-05,21.67,0.4,71.76,2.23,Kampala_Uganda
2022-08-06,21.87,0.45,70.61,2.39,Kampala_Uganda
2022-08-07,22.09,0.32,68.49,2.57,Kampala_Uganda
2022-08-08,22.12,0.17,66.66,2.52,Kampala_Uganda
2022-08-09,22.5,0.09,62.95,2.23,Kampala_Uganda
2022-08-10,22.05,0.51,65.73,2.15,Kampala_Uganda
2022-08-11,22.54,1.71,66.37,2.02,Kampala_Uganda
2022-08-12,22.36,4.52,70.16,1.04,Kampala_Uganda
2022-08-13,22.56,8.6,74.45,0.69,Kampala_Uganda
2022-08-14,22.49,2.1,74.7,1.02,Kampala_Uganda
2022-08-15,22.17,4.84,77.46,1.3,Kampala_Uganda
2022-08-16,20.43,28.95,86.38,1.13,Kampala_Uganda
2022-08-17,20.95,7.98,83.96,0.9,Kampala_Uganda
2022-08-18,21.14,4.82,76.52,2.2,Kampala_Uganda
2022-08-19,21.42,0.32,72.35,0.87,Kampala_Uganda
2022-08-20,22.46,1.55,75.79,1.22,Kampala_Uganda
2022-08-21,21.25,0.29,79.46,1.34,Kampala_Uganda
2022-08-22,22.22,0.73,70.09,1.55,Kampala_Uganda
2022-08-23,22.02,6.79,74.13,1.29,Kampala_Uganda
2022-08-24,21.41,1.44,74.39,1.82,Kampala_Uganda
2022-08-25,21.43,0.61,69.82,1.87,Kampala_Uganda
2022-08-26,22.53,0.31,66.81,2.03,Kampala_Uganda
2022-08-27,22.8,0.34,67.77,1.33,Kampala_Uganda
2022-08-28,21.6,3.87,77.34,0.76,Kampala_Uganda
2022-08-29,21.56,1.99,80.18,0.91,Kampala_Uganda
2022-08-30,21.82,4.69,78.15,1.16,Kampala_Uganda
2022-08-31,22.23,2.2,75.21,1.79,Kampala_Uganda
2022-09-01,22.11,4.43,73.93,2.17,Kampala_Uganda
2022-09-02,20.82,3.17,81.34,1.78,Kampala_Uganda
2022-09-03,21.35,5.06,74.5,2.3,Kampala_Uganda
2022-09-04,21.82,1.09,70.74,1.83,Kampala_Uganda
2022-09-05,22.37,4.43,74.65,1.23,Kampala_Uganda
2022-09-06,22.01,3.13,77.28,1.4,Kampala_Uganda
2022-09-07,21.2,6.96,79.96,1.76,Kampala_Uganda
2022-09-08,21.42,0.34,76.59,2.0,Kampala_Uganda
2022-09-09,22.68,1.24,71.06,1.52,Kampala_Uganda
2022-09-10,22.47,3.57,74.92,1.34,Kampala_Uganda
2022-09-11,22.92,1.67,74.37,1.54,Kampala_Uganda
2022-09-12,22.89,1.91,74.42,1.47,Kampala_Uganda
2022-09-13,21.9,5.48,81.38,1.16,Kampala_Uganda
2022-09-14,21.28,5.09,80.46,1.51,Kampala_Uganda
2022-09-15,21.21,4.05,80.56,1.71,Kampala_Uganda
2022-09-16,21.09,3.61,77.21,1.76,Kampala_Uganda
2022-09-17,21.82,0.99,76.62,1.27,Kampala_Uganda
2022-09-18,22.56,3.47,74.95,1.11,Kampala_Uganda
2022-09-19,23.06,3.73,73.72,1.43,Kampala_Uganda
2022-09-20,23.55,4.27,70.86,1.43,Kampala_Uganda
2022-09-21,23.77,2.87,70.86,0.98,Kampala_Uganda
2022-09-22,22.93,4.36,75.13,1.29,Kampala_Uganda
2022-09-23,22.8,3.86,75.15,1.43,Kampala_Uganda
2022-09-24,21.3,6.83,82.53,0.73,Kampala_Uganda
2022-09-25,21.96,13.51,78.02,1.23,Kampala_Uganda
2022-09-26,22.73,3.08,71.78,1.43,Kampala_Uganda
2022-09-27,22.38,2.95,72.75,1.25,Kampala_Uganda
2022-09-28,22.77,1.0,69.7,0.95,Kampala_Uganda
2022-09-29,21.98,2.64,73.84,0.78,Kampala_Uganda
2022-09-30,22.17,2.22,72.98,1.09,Kampala_Uganda
2022-10-01,21.41,8.81,78.97,0.96,Kampala_Uganda
2022-10-02,22.23,2.43,75.47,0.96,Kampala_Uganda
2022-10-03,21.31,34.34,81.62,1.15,Kampala_Uganda
2022-10-04,21.71,3.29,77.32,0.83,Kampala_Uganda
2022-10-05,21.64,14.16,77.1,0.98,Kampala_Uganda
2022-10-06,21.21,4.75,80.69,0.98,Kampala_Uganda
2022-10-07,20.34,4.75,86.34,0.78,Kampala_Uganda
2022-10-08,20.51,8.39,82.49,1.46,Kampala_Uganda
2022-10-09,21.2,2.57,75.0,1.45,Kampala_Uganda
2022-10-10,22.32,1.1,72.62,0.81,Kampala_Uganda
2022-10-11,21.4,4.46,81.91,1.28,Kampala_Uganda
2022-10-12,21.87,4.04,80.43,1.11,Kampala_Uganda
2022-10-13,22.27,1.95,77.69,1.15,Kampala_Uganda
2022-10-14,22.29,2.13,77.67,1.33,Kampala_Uganda
2022-10-15,21.94,20.69,79.19,1.13,Kampala_Uganda
2022-10-16,20.78,5.29,86.95,1.45,Kampala_Uganda
2022-10-17,21.72,17.37,81.17,0.9,Kampala_Uganda
2022-10-18,21.25,3.44,83.96,1.18,Kampala_Uganda
2022-10-19,20.02,7.11,90.74,1.44,Kampala_Uganda
2022-10-20,21.4,6.34,83.25,1.12,Kampala_Uganda
2022-10-21,22.38,4.49,78.17,1.04,Kampala_Uganda
2022-10-22,22.0,4.43,78.02,1.3,Kampala_Uganda
2022-10-23,22.6,0.16,74.73,1.06,Kampala_Uganda
2022-10-24,23.41,0.14,69.34,1.0,Kampala_Uganda
2022-10-25,23.47,0.22,69.12,0.93,Kampala_Uganda
2022-10-26,23.55,0.33,72.8,1.39,Kampala_Uganda
2022-10-27,23.02,1.07,76.94,1.2,Kampala_Uganda
2022-10-28,23.46,1.52,74.57,1.24,Kampala_Uganda
2022-10-29,22.99,5.72,77.96,0.91,Kampala_Uganda
2022-10-30,22.75,3.88,76.13,1.17,Kampala_Uganda
2022-10-31,23.03,0.77,74.69,1.09,Kampala_Uganda
2022-11-01,23.7,0.31,71.82,1.55,Kampala_Uganda
2022-11-02,21.67,8.25,83.09,1.25,Kampala_Uganda
2022-11-03,20.8,38.87,85.86,0.97,Kampala_Uganda
2022-11-04,21.64,1.88,79.79,1.1,Kampala_Uganda
2022-11-05,22.28,2.03,79.56,0.99,Kampala_Uganda
2022-11-06,22.15,2.36,80.6,0.98,Kampala_Uganda
2022-11-07,21.95,0.95,79.17,1.14,Kampala_Uganda
2022-11-08,21.93,5.73,79.04,1.02,Kampala_Uganda
2022-11-09,22.34,0.39,76.65,0.63,Kampala_Uganda
2022-11-10,21.53,0.88,82.61,1.39,Kampala_Uganda
2022-11-11,21.37,1.85,82.71,0.89,Kampala_Uganda
2022-11-12,20.5,10.32,89.51,1.73,Kampala_Uganda
2022-11-13,20.75,22.73,83.71,0.96,Kampala_Uganda
2022-11-14,21.9,1.43,78.92,0.95,Kampala_Uganda
2022-11-15,21.45,5.74,84.68,1.51,Kampala_Uganda
2022-11-16,22.61,2.64,77.73,0.78,Kampala_Uganda
2022-11-17,21.51,7.57,85.77,1.36,Kampala_Uganda
2022-11-18,21.74,0.69,80.61,1.13,Kampala_Uganda
2022-11-19,21.36,0.89,80.22,1.15,Kampala_Uganda
2022-11-20,22.06,4.53,78.64,1.23,Kampala_Uganda
2022-11-21,22.45,0.54,73.56,0.66,Kampala_Uganda
2022-11-22,22.17,4.98,77.49,0.97,Kampala_Uganda
2022-11-23,21.47,6.65,81.39,1.28,Kampala_Uganda
2022-11-24,21.21,4.51,81.85,1.17,Kampala_Uganda
2022-11-25,22.07,23.38,77.93,1.19,Kampala_Uganda
2022-11-26,21.52,31.75,83.9,1.15,Kampala_Uganda
2022-11-27,21.73,3.68,83.43,0.91,Kampala_Uganda
2022-11-28,20.74,2.76,87.28,1.07,Kampala_Uganda
2022-11-29,21.15,2.28,83.0,1.22,Kampala_Uganda
2022-11-30,22.27,2.55,77.52,1.11,Kampala_Uganda
2022-12-01,22.26,4.72,76.04,1.43,Kampala_Uganda
2022-12-02,21.97,0.26,75.02,1.63,Kampala_Uganda
2022-12-03,22.49,0.1,73.9,1.75,Kampala_Uganda
2022-12-04,23.06,4.38,73.79,1.45,Kampala_Uganda
2022-12-05,22.15,7.26,78.9,1.65,Kampala_Uganda
2022-12-06,21.74,1.06,80.09,1.41,Kampala_Uganda
2022-12-07,21.82,2.98,79.3,1.09,Kampala_Uganda
2022-12-08,21.19,19.53,84.9,1.08,Kampala_Uganda
2022-12-09,21.6,8.09,82.78,0.86,Kampala_Uganda
2022-12-10,21.66,1.89,80.91,1.23,Kampala_Uganda
2022-12-11,20.77,22.07,84.68,1.22,Kampala_Uganda
2022-12-12,22.17,9.0,79.12,1.03,Kampala_Uganda
2022-12-13,20.87,11.04,85.45,1.03,Kampala_Uganda
2022-12-14,21.36,5.26,80.17,0.95,Kampala_Uganda
2022-12-15,21.82,1.06,75.17,1.43,Kampala_Uganda
2022-12-16,22.16,0.7,74.63,1.66,Kampala_Uganda
2022-12-17,21.9,14.66,79.25,1.33,Kampala_Uganda
2022-12-18,22.67,4.7,74.48,1.02,Kampala_Uganda
2022-12-19,22.53,1.43,72.68,1.53,Kampala_Uganda
2022-12-20,22.81,0.33,68.31,1.18,Kampala_Uganda
2022-12-21,21.59,10.47,78.95,1.46,Kampala_Uganda
2022-12-22,22.08,1.18,76.15,0.94,Kampala_Uganda
2022-12-23,22.4,1.59,76.08,1.54,Kampala_Uganda
2022-12-24,21.45,2.69,84.79,1.1,Kampala_Uganda
2022-12-25,20.11,6.01,85.82,1.67,Kampala_Uganda
2022-12-26,21.69,3.0,77.83,1.45,Kampala_Uganda
2022-12-27,20.66,2.9,84.64,1.66,Kampala_Uganda
2022-12-28,20.69,3.11,86.52,0.85,Kampala_Uganda
2022-12-29,22.17,0.36,78.78,1.42,Kampala_Uganda
2022-12-30,22.03,0.07,71.9,1.51,Kampala_Uganda
2022-12-31,22.1,0.01,69.23,2.0,Kampala_Uganda
2023-01-01,22.15,0.0,64.25,1.99,Kampala_Uganda
2023-01-02,22.14,0.04,66.81,1.9,Kampala_Uganda
2023-01-03,22.26,0.31,74.38,2.03,Kampala_Uganda
2023-01-04,22.23,0.04,72.11,1.83,Kampala_Uganda
2023-01-05,22.82,0.18,64.35,1.66,Kampala_Uganda
2023-01-06,23.31,0.0,58.55,1.26,Kampala_Uganda
2023-01-07,23.27,0.0,59.8,1.76,Kampala_Uganda
2023-01-08,23.76,0.74,62.99,1.39,Kampala_Uganda
2023-01-09,23.0,1.86,68.79,1.34,Kampala_Uganda
2023-01-10,21.55,5.38,78.93,0.98,Kampala_Uganda
2023-01-11,21.98,3.67,75.58,1.24,Kampala_Uganda
2023-01-12,22.47,4.37,72.22,1.29,Kampala_Uganda
2023-01-13,22.28,0.58,70.67,1.66,Kampala_Uganda
2023-01-14,23.18,0.15,64.68,1.32,Kampala_Uganda
2023-01-15,23.32,0.02,63.12,1.2,Kampala_Uganda
2023-01-16,23.98,0.14,61.58,1.37,Kampala_Uganda
2023-01-17,23.41,0.06,61.26,1.9,Kampala_Uganda
2023-01-18,23.71,0.02,61.87,1.46,Kampala_Uganda
2023-01-19,24.24,0.01,62.78,1.54,Kampala_Uganda
2023-01-20,24.12,0.34,65.4,1.17,Kampala_Uganda
2023-01-21,24.92,0.01,60.1,1.37,Kampala_Uganda
2023-01-22,24.48,0.01,59.97,1.39,Kampala_Uganda
2023-01-23,23.55,0.92,66.37,1.28,Kampala_Uganda
2023-01-24,23.91,2.87,69.98,1.21,Kampala_Uganda
2023-01-25,23.36,1.21,72.24,2.14,Kampala_Uganda
